entity_id,n_records,record_ids,mean_link_confidence,issues,flagged
315,2,"['nypl_1851_1852_doggetts_005164', 'nypl_1851_1852_doggetts_005166']",0.515,[],False
316,2,"['nypl_1851_1852_doggetts_003451', 'nypl_1851_1852_doggetts_003455']",0.585,[],False
317,3,"['nypl_1851_1852_doggetts_005473', 'nypl_1851_1852_doggetts_005484', 'nypl_1851_1852_doggetts_005490']",0.5275000000000001,['multi_match'],True
318,2,"['nypl_1851_1852_doggetts_002459', 'nypl_1851_1852_doggetts_004519']",0.555,[],False
319,2,"['nypl_1851_1852_doggetts_002976', 'nypl_1851_1852_doggetts_002977']",0.515,[],False
320,2,"['nypl_1851_1852_doggetts_007297', 'nypl_1851_1852_doggetts_007301']",0.965,[],False
321,2,"['nypl_1851_1852_doggetts_007875', 'nypl_1851_1852_doggetts_007881']",0.52,[],False
322,3,"['nypl_1851_1852_doggetts_002960', 'nypl_1851_1852_doggetts_002967', 'nypl_1851_1852_doggetts_003136']",0.54,['multi_match'],True
323,4,"['nypl_1851_1852_doggetts_002899', 'nypl_1851_1852_doggetts_002907', 'nypl_1851_1852_doggetts_002920', 'nypl_1851_1852_doggetts_003125']",0.5416666666666667,['multi_match'],True
324,2,"['nypl_1851_1852_doggetts_001468', 'nypl_1851_1852_doggetts_006876']",0.52,[],False
325,2,"['nypl_1851_1852_doggetts_006143', 'nypl_1851_1852_doggetts_006144']",0.52,[],False
326,2,"['nypl_1851_1852_doggetts_001331', 'nypl_1851_1852_doggetts_006554']",0.525,['conflicting_occupation'],True
327,2,"['nypl_1851_1852_doggetts_003066', 'nypl_1851_1852_doggetts_003067']",0.56,[],False
328,4,"['nypl_1851_1852_doggetts_002536', 'nypl_1851_1852_doggetts_002569', 'nypl_1851_1852_doggetts_002586', 'nypl_1851_1852_doggetts_005613']",0.52,['multi_match'],True
329,2,"['nypl_1851_1852_doggetts_001951', 'nypl_1851_1852_doggetts_003666']",0.535,[],False
330,2,"['nypl_1851_1852_doggetts_003900', 'nypl_1851_1852_doggetts_003902']",0.525,[],False
331,9,"['nypl_1851_1852_doggetts_001050', 'nypl_1851_1852_doggetts_001480', 'nypl_1851_1852_doggetts_001481', 'nypl_1851_1852_doggetts_001483', 'nypl_1851_1852_doggetts_001484', 'nypl_1851_1852_doggetts_001491', 'nypl_1851_1852_doggetts_006591', 'nypl_1851_1852_doggetts_006592', 'nypl_1851_1852_doggetts_006594']",0.5523333333333335,['multi_match'],True
332,3,"['nypl_1851_1852_doggetts_005433', 'nypl_1851_1852_doggetts_005434', 'nypl_1851_1852_doggetts_005436']",0.6174999999999999,['multi_match'],True
333,3,"['nypl_1851_1852_doggetts_006761', 'nypl_1851_1852_doggetts_006833', 'nypl_1851_1852_doggetts_006843']",0.5525,['multi_match'],True
334,2,"['nypl_1851_1852_doggetts_005378', 'nypl_1851_1852_doggetts_005382']",0.57,[],False
335,2,"['nypl_1851_1852_doggetts_002710', 'nypl_1851_1852_doggetts_004146']",0.52,[],False
336,2,"['nypl_1851_1852_doggetts_004887', 'nypl_1851_1852_doggetts_004888']",0.52,[],False
337,2,"['nypl_1851_1852_doggetts_005531', 'nypl_1851_1852_doggetts_005556']",0.505,['conflicting_occupation'],True
338,2,"['nypl_1851_1852_doggetts_002838', 'nypl_1851_1852_doggetts_002840']",0.58,[],False
339,4,"['nypl_1851_1852_doggetts_007565', 'nypl_1851_1852_doggetts_007969', 'nypl_1851_1852_doggetts_007972', 'nypl_1851_1852_doggetts_007977']",0.5333333333333333,"['multi_match', 'conflicting_occupation']",True
340,2,"['nypl_1851_1852_doggetts_002266', 'nypl_1851_1852_doggetts_005621']",0.565,[],False
341,2,"['nypl_1851_1852_doggetts_002845', 'nypl_1851_1852_doggetts_002857']",0.545,[],False
342,4,"['nypl_1851_1852_doggetts_000996', 'nypl_1851_1852_doggetts_000997', 'nypl_1851_1852_doggetts_001640', 'nypl_1851_1852_doggetts_006132']",0.53875,['multi_match'],True
343,2,"['nypl_1851_1852_doggetts_000267', 'nypl_1851_1852_doggetts_000270']",0.555,[],False
344,2,"['nypl_1851_1852_doggetts_003051', 'nypl_1851_1852_doggetts_003059']",0.625,[],False
345,2,"['nypl_1851_1852_doggetts_002979', 'nypl_1851_1852_doggetts_002990']",0.68,[],False
346,2,"['nypl_1851_1852_doggetts_003237', 'nypl_1851_1852_doggetts_003307']",0.555,[],False
347,2,"['nypl_1851_1852_doggetts_000949', 'nypl_1851_1852_doggetts_000961']",0.575,[],False
348,2,"['nypl_1851_1852_doggetts_000563', 'nypl_1851_1852_doggetts_005797']",0.54,[],False
349,2,"['nypl_1851_1852_doggetts_001552', 'nypl_1851_1852_doggetts_002234']",0.625,[],False
350,2,"['nypl_1851_1852_doggetts_005384', 'nypl_1851_1852_doggetts_005820']",0.515,[],False
351,4,"['nypl_1851_1852_doggetts_003207', 'nypl_1851_1852_doggetts_003213', 'nypl_1851_1852_doggetts_003214', 'nypl_1851_1852_doggetts_003433']",0.5941666666666666,['multi_match'],True
352,2,"['nypl_1851_1852_doggetts_004165', 'nypl_1851_1852_doggetts_004188']",0.94,[],False
353,2,"['nypl_1851_1852_doggetts_001670', 'nypl_1851_1852_doggetts_004969']",0.555,[],False
354,3,"['nypl_1851_1852_doggetts_007020', 'nypl_1851_1852_doggetts_007022', 'nypl_1851_1852_doggetts_007024']",0.5933333333333334,['multi_match'],True
355,2,"['nypl_1851_1852_doggetts_000723', 'nypl_1851_1852_doggetts_000725']",0.67,[],False
356,2,"['nypl_1851_1852_doggetts_000807', 'nypl_1851_1852_doggetts_000809']",0.555,[],False
357,2,"['nypl_1851_1852_doggetts_005157', 'nypl_1851_1852_doggetts_005226']",0.625,[],False
358,2,"['nypl_1851_1852_doggetts_002405', 'nypl_1851_1852_doggetts_002407']",0.88,[],False
359,2,"['nypl_1851_1852_doggetts_005491', 'nypl_1851_1852_doggetts_005553']",0.66,[],False
360,2,"['nypl_1851_1852_doggetts_003894', 'nypl_1851_1852_doggetts_003899']",0.58,[],False
361,2,"['nypl_1851_1852_doggetts_005981', 'nypl_1851_1852_doggetts_005984']",0.58,[],False
362,2,"['nypl_1851_1852_doggetts_005239', 'nypl_1851_1852_doggetts_005249']",0.54,[],False
363,2,"['nypl_1851_1852_doggetts_006747', 'nypl_1851_1852_doggetts_006803']",0.54,[],False
364,2,"['nypl_1851_1852_doggetts_004766', 'nypl_1851_1852_doggetts_004767']",0.57,[],False
365,3,"['nypl_1851_1852_doggetts_001688', 'nypl_1851_1852_doggetts_004983', 'nypl_1851_1852_doggetts_004984']",0.5275000000000001,['multi_match'],True
366,2,"['nypl_1851_1852_doggetts_002957', 'nypl_1851_1852_doggetts_002959']",0.555,[],False
367,3,"['nypl_1851_1852_doggetts_006540', 'nypl_1851_1852_doggetts_006544', 'nypl_1851_1852_doggetts_006937']",0.55,['multi_match'],True
368,2,"['nypl_1851_1852_doggetts_001372', 'nypl_1851_1852_doggetts_005610']",0.555,[],False
369,3,"['nypl_1851_1852_doggetts_004787', 'nypl_1851_1852_doggetts_004883', 'nypl_1851_1852_doggetts_004884']",0.5566666666666666,['multi_match'],True
370,2,"['nypl_1851_1852_doggetts_001196', 'nypl_1851_1852_doggetts_005652']",0.765,[],False
371,2,"['nypl_1851_1852_doggetts_003694', 'nypl_1851_1852_doggetts_003696']",0.545,[],False
372,2,"['nypl_1851_1852_doggetts_003289', 'nypl_1851_1852_doggetts_003936']",0.525,['conflicting_occupation'],True
373,2,"['nypl_1851_1852_doggetts_002621', 'nypl_1851_1852_doggetts_006497']",0.565,[],False
374,2,"['nypl_1851_1852_doggetts_000841', 'nypl_1851_1852_doggetts_000842']",0.54,[],False
375,2,"['nypl_1851_1852_doggetts_005372', 'nypl_1851_1852_doggetts_006996']",0.72,[],False
376,2,"['nypl_1851_1852_doggetts_001221', 'nypl_1851_1852_doggetts_001225']",0.52,[],False
377,2,"['nypl_1851_1852_doggetts_005934', 'nypl_1851_1852_doggetts_005935']",0.925,[],False
378,2,"['nypl_1851_1852_doggetts_001237', 'nypl_1851_1852_doggetts_001239']",0.545,[],False
379,2,"['nypl_1851_1852_doggetts_001127', 'nypl_1851_1852_doggetts_001154']",0.54,[],False
380,2,"['nypl_1851_1852_doggetts_001705', 'nypl_1851_1852_doggetts_002246']",0.545,[],False
381,3,"['nypl_1851_1852_doggetts_000884', 'nypl_1851_1852_doggetts_004265', 'nypl_1851_1852_doggetts_005882']",0.5325,['multi_match'],True
382,2,"['nypl_1851_1852_doggetts_005061', 'nypl_1851_1852_doggetts_005064']",0.58,[],False
383,3,"['nypl_1851_1852_doggetts_002978', 'nypl_1851_1852_doggetts_002980', 'nypl_1851_1852_doggetts_002997']",0.6616666666666666,['multi_match'],True
384,2,"['nypl_1851_1852_doggetts_003968', 'nypl_1851_1852_doggetts_003969']",0.555,[],False
385,2,"['nypl_1851_1852_doggetts_001089', 'nypl_1851_1852_doggetts_001105']",0.555,[],False
386,2,"['nypl_1851_1852_doggetts_000695', 'nypl_1851_1852_doggetts_000701']",0.54,[],False
387,2,"['nypl_1851_1852_doggetts_005759', 'nypl_1851_1852_doggetts_005761']",0.725,[],False
388,3,"['nypl_1851_1852_doggetts_003088', 'nypl_1851_1852_doggetts_003164', 'nypl_1851_1852_doggetts_003187']",0.5316666666666667,['multi_match'],True
389,2,"['nypl_1851_1852_doggetts_003215', 'nypl_1851_1852_doggetts_003216']",0.535,[],False
390,2,"['nypl_1851_1852_doggetts_007726', 'nypl_1851_1852_doggetts_007728']",0.555,[],False
391,2,"['nypl_1851_1852_doggetts_006010', 'nypl_1851_1852_doggetts_006012']",0.925,[],False
392,2,"['nypl_1851_1852_doggetts_000742', 'nypl_1851_1852_doggetts_000749']",0.56,[],False
393,2,"['nypl_1851_1852_doggetts_003291', 'nypl_1851_1852_doggetts_003961']",0.52,[],False
394,2,"['nypl_1851_1852_doggetts_002794', 'nypl_1851_1852_doggetts_003064']",0.555,[],False
395,2,"['nypl_1851_1852_doggetts_005841', 'nypl_1851_1852_doggetts_007055']",0.515,[],False
396,3,"['nypl_1851_1852_doggetts_006427', 'nypl_1851_1852_doggetts_006607', 'nypl_1851_1852_doggetts_006608']",0.5700000000000001,['multi_match'],True
397,2,"['nypl_1851_1852_doggetts_000370', 'nypl_1851_1852_doggetts_005940']",0.54,[],False
398,2,"['nypl_1851_1852_doggetts_000822', 'nypl_1851_1852_doggetts_000846']",0.555,[],False
399,2,"['nypl_1851_1852_doggetts_007098', 'nypl_1851_1852_doggetts_007101']",0.525,[],False
400,2,"['nypl_1851_1852_doggetts_000345', 'nypl_1851_1852_doggetts_000362']",0.54,[],False
401,2,"['nypl_1851_1852_doggetts_006168', 'nypl_1851_1852_doggetts_006566']",0.52,[],False
402,2,"['nypl_1851_1852_doggetts_002670', 'nypl_1851_1852_doggetts_004981']",0.625,[],False
403,2,"['nypl_1851_1852_doggetts_005498', 'nypl_1851_1852_doggetts_005501']",0.705,['conflicting_occupation'],True
404,3,"['nypl_1851_1852_doggetts_001442', 'nypl_1851_1852_doggetts_005527', 'nypl_1851_1852_doggetts_005542']",0.5566666666666666,"['multi_match', 'conflicting_occupation']",True
405,4,"['nypl_1851_1852_doggetts_001308', 'nypl_1851_1852_doggetts_001317', 'nypl_1851_1852_doggetts_001318', 'nypl_1851_1852_doggetts_001320']",0.5983333333333334,['multi_match'],True
406,2,"['nypl_1851_1852_doggetts_000827', 'nypl_1851_1852_doggetts_000836']",0.56,[],False
407,2,"['nypl_1851_1852_doggetts_000076', 'nypl_1851_1852_doggetts_000095']",0.58,[],False
408,2,"['nypl_1851_1852_doggetts_003223', 'nypl_1851_1852_doggetts_003426']",0.575,[],False
409,2,"['nypl_1851_1852_doggetts_004095', 'nypl_1851_1852_doggetts_004096']",0.525,['conflicting_occupation'],True
410,2,"['nypl_1851_1852_doggetts_002792', 'nypl_1851_1852_doggetts_003178']",0.73,[],False
411,2,"['nypl_1851_1852_doggetts_004152', 'nypl_1851_1852_doggetts_005843']",0.52,[],False
412,2,"['nypl_1851_1852_doggetts_005270', 'nypl_1851_1852_doggetts_005541']",0.58,[],False
413,2,"['nypl_1851_1852_doggetts_007234', 'nypl_1851_1852_doggetts_007235']",0.555,[],False
414,2,"['nypl_1851_1852_doggetts_006804', 'nypl_1851_1852_doggetts_006805']",0.52,[],False
415,2,"['nypl_1851_1852_doggetts_001885', 'nypl_1851_1852_doggetts_005799']",0.515,[],False
416,4,"['nypl_1851_1852_doggetts_002847', 'nypl_1851_1852_doggetts_002848', 'nypl_1851_1852_doggetts_002856', 'nypl_1851_1852_doggetts_003109']",0.57875,['multi_match'],True
417,2,"['nypl_1851_1852_doggetts_005203', 'nypl_1851_1852_doggetts_005212']",0.51,[],False
418,3,"['nypl_1851_1852_doggetts_005371', 'nypl_1851_1852_doggetts_005383', 'nypl_1851_1852_doggetts_006987']",0.5925,['multi_match'],True
419,2,"['nypl_1851_1852_doggetts_001462', 'nypl_1851_1852_doggetts_006251']",0.555,[],False
420,2,"['nypl_1851_1852_doggetts_000520', 'nypl_1851_1852_doggetts_000521']",0.58,[],False
421,2,"['nypl_1851_1852_doggetts_004248', 'nypl_1851_1852_doggetts_004249']",0.615,[],False
422,2,"['nypl_1851_1852_doggetts_004410', 'nypl_1851_1852_doggetts_004539']",1.0,[],False
423,2,"['nypl_1851_1852_doggetts_001330', 'nypl_1851_1852_doggetts_006536']",0.725,[],False
424,3,"['nypl_1851_1852_doggetts_001425', 'nypl_1851_1852_doggetts_001427', 'nypl_1851_1852_doggetts_006165']",0.54,['multi_match'],True
425,2,"['nypl_1851_1852_doggetts_000931', 'nypl_1851_1852_doggetts_000932']",0.515,[],False
426,2,"['nypl_1851_1852_doggetts_005626', 'nypl_1851_1852_doggetts_006411']",0.55,['conflicting_occupation'],True
427,3,"['nypl_1851_1852_doggetts_002521', 'nypl_1851_1852_doggetts_006219', 'nypl_1851_1852_doggetts_006509']",0.5275000000000001,['multi_match'],True
428,6,"['nypl_1851_1852_doggetts_002021', 'nypl_1851_1852_doggetts_002330', 'nypl_1851_1852_doggetts_005285', 'nypl_1851_1852_doggetts_005840', 'nypl_1851_1852_doggetts_006017', 'nypl_1851_1852_doggetts_006030']",0.5890000000000001,['multi_match'],True
429,2,"['nypl_1851_1852_doggetts_002549', 'nypl_1851_1852_doggetts_002587']",0.555,[],False
430,2,"['nypl_1851_1852_doggetts_003489', 'nypl_1851_1852_doggetts_003492']",0.94,[],False
431,2,"['nypl_1851_1852_doggetts_007524', 'nypl_1851_1852_doggetts_007526']",0.54,[],False
432,2,"['nypl_1851_1852_doggetts_002596', 'nypl_1851_1852_doggetts_002597']",0.915,[],False
433,2,"['nypl_1851_1852_doggetts_006759', 'nypl_1851_1852_doggetts_006760']",0.59,['conflicting_occupation'],True
434,2,"['nypl_1851_1852_doggetts_001240', 'nypl_1851_1852_doggetts_001241']",0.545,[],False
435,2,"['nypl_1851_1852_doggetts_002502', 'nypl_1851_1852_doggetts_002518']",0.56,[],False
436,2,"['nypl_1851_1852_doggetts_005181', 'nypl_1851_1852_doggetts_005182']",0.555,[],False
437,2,"['nypl_1851_1852_doggetts_002373', 'nypl_1851_1852_doggetts_002379']",0.535,['conflicting_occupation'],True
438,2,"['nypl_1851_1852_doggetts_006746', 'nypl_1851_1852_doggetts_006748']",0.755,[],False
439,2,"['nypl_1851_1852_doggetts_000712', 'nypl_1851_1852_doggetts_000717']",0.52,[],False
440,2,"['nypl_1851_1852_doggetts_001590', 'nypl_1851_1852_doggetts_001591']",0.575,[],False
441,2,"['nypl_1851_1852_doggetts_003445', 'nypl_1851_1852_doggetts_006714']",0.515,[],False
442,2,"['nypl_1851_1852_doggetts_002835', 'nypl_1851_1852_doggetts_003106']",0.515,[],False
443,3,"['nypl_1851_1852_doggetts_003432', 'nypl_1851_1852_doggetts_003444', 'nypl_1851_1852_doggetts_004201']",0.5525,['multi_match'],True
444,2,"['nypl_1851_1852_doggetts_000619', 'nypl_1851_1852_doggetts_000801']",0.52,[],False
445,2,"['nypl_1851_1852_doggetts_005058', 'nypl_1851_1852_doggetts_005059']",0.58,[],False
446,2,"['nypl_1851_1852_doggetts_001129', 'nypl_1851_1852_doggetts_001131']",0.545,[],False
447,2,"['nypl_1851_1852_doggetts_000461', 'nypl_1851_1852_doggetts_000465']",0.54,[],False
448,2,"['nypl_1851_1852_doggetts_004027', 'nypl_1851_1852_doggetts_004028']",0.52,[],False
449,2,"['nypl_1851_1852_doggetts_003996', 'nypl_1851_1852_doggetts_006721']",0.545,[],False
450,2,"['nypl_1851_1852_doggetts_002689', 'nypl_1851_1852_doggetts_004017']",0.785,[],False
451,2,"['nypl_1851_1852_doggetts_003762', 'nypl_1851_1852_doggetts_003765']",0.54,['conflicting_occupation'],True
452,2,"['nypl_1851_1852_doggetts_005350', 'nypl_1851_1852_doggetts_005352']",0.57,[],False
453,2,"['nypl_1851_1852_doggetts_001538', 'nypl_1851_1852_doggetts_002553']",0.52,[],False
454,2,"['nypl_1851_1852_doggetts_001560', 'nypl_1851_1852_doggetts_001564']",0.52,[],False
455,2,"['nypl_1851_1852_doggetts_004494', 'nypl_1851_1852_doggetts_004495']",0.56,[],False
456,2,"['nypl_1851_1852_doggetts_000141', 'nypl_1851_1852_doggetts_000142']",0.765,[],False
457,2,"['nypl_1851_1852_doggetts_001083', 'nypl_1851_1852_doggetts_006080']",0.545,[],False
458,2,"['nypl_1851_1852_doggetts_000854', 'nypl_1851_1852_doggetts_000866']",0.52,[],False
459,3,"['nypl_1851_1852_doggetts_006133', 'nypl_1851_1852_doggetts_006140', 'nypl_1851_1852_doggetts_006439']",0.525,['multi_match'],True
460,2,"['nypl_1851_1852_doggetts_003311', 'nypl_1851_1852_doggetts_003320']",0.545,[],False
461,2,"['nypl_1851_1852_doggetts_007663', 'nypl_1851_1852_doggetts_007685']",0.655,[],False
462,2,"['nypl_1851_1852_doggetts_004105', 'nypl_1851_1852_doggetts_004108']",0.555,[],False
463,2,"['nypl_1851_1852_doggetts_003035', 'nypl_1851_1852_doggetts_003036']",0.55,[],False
464,2,"['nypl_1851_1852_doggetts_003662', 'nypl_1851_1852_doggetts_003665']",0.52,[],False
465,2,"['nypl_1851_1852_doggetts_007281', 'nypl_1851_1852_doggetts_007971']",0.515,[],False
466,2,"['nypl_1851_1852_doggetts_003000', 'nypl_1851_1852_doggetts_003001']",0.545,[],False
467,2,"['nypl_1851_1852_doggetts_007377', 'nypl_1851_1852_doggetts_007378']",0.58,[],False
468,2,"['nypl_1851_1852_doggetts_000109', 'nypl_1851_1852_doggetts_000111']",0.58,['conflicting_occupation'],True
469,2,"['nypl_1851_1852_doggetts_001789', 'nypl_1851_1852_doggetts_001790']",0.78,[],False
470,2,"['nypl_1851_1852_doggetts_002095', 'nypl_1851_1852_doggetts_002096']",0.58,[],False
471,2,"['nypl_1851_1852_doggetts_000245', 'nypl_1851_1852_doggetts_000246']",0.555,[],False
472,2,"['nypl_1851_1852_doggetts_003397', 'nypl_1851_1852_doggetts_003964']",0.54,[],False
473,2,"['nypl_1851_1852_doggetts_003786', 'nypl_1851_1852_doggetts_003789']",0.545,[],False
474,3,"['nypl_1851_1852_doggetts_000659', 'nypl_1851_1852_doggetts_000661', 'nypl_1851_1852_doggetts_004678']",0.6916666666666665,['multi_match'],True
475,2,"['nypl_1851_1852_doggetts_002433', 'nypl_1851_1852_doggetts_005108']",0.705,[],False
476,2,"['nypl_1851_1852_doggetts_002808', 'nypl_1851_1852_doggetts_003180']",0.54,['conflicting_occupation'],True
477,2,"['nypl_1851_1852_doggetts_000250', 'nypl_1851_1852_doggetts_000258']",0.535,[],False
478,2,"['nypl_1851_1852_doggetts_007225', 'nypl_1851_1852_doggetts_007226']",0.54,[],False
479,4,"['nypl_1851_1852_doggetts_001441', 'nypl_1851_1852_doggetts_001443', 'nypl_1851_1852_doggetts_001463', 'nypl_1851_1852_doggetts_006875']",0.5475,['multi_match'],True
480,6,"['nypl_1851_1852_doggetts_002753', 'nypl_1851_1852_doggetts_002763', 'nypl_1851_1852_doggetts_002767', 'nypl_1851_1852_doggetts_002769', 'nypl_1851_1852_doggetts_002776', 'nypl_1851_1852_doggetts_003090']",0.55125,['multi_match'],True
481,2,"['nypl_1851_1852_doggetts_003246', 'nypl_1851_1852_doggetts_003247']",0.945,[],False
482,2,"['nypl_1851_1852_doggetts_005850', 'nypl_1851_1852_doggetts_005851']",0.525,['conflicting_occupation'],True
483,2,"['nypl_1851_1852_doggetts_000784', 'nypl_1851_1852_doggetts_000896']",0.555,[],False
484,2,"['nypl_1851_1852_doggetts_000669', 'nypl_1851_1852_doggetts_000670']",0.55,[],False
485,2,"['nypl_1851_1852_doggetts_006416', 'nypl_1851_1852_doggetts_006525']",0.54,[],False
486,2,"['nypl_1851_1852_doggetts_001824', 'nypl_1851_1852_doggetts_001829']",0.505,['conflicting_occupation'],True
487,3,"['nypl_1851_1852_doggetts_002988', 'nypl_1851_1852_doggetts_002992', 'nypl_1851_1852_doggetts_003149']",0.54,['multi_match'],True
488,3,"['nypl_1851_1852_doggetts_007790', 'nypl_1851_1852_doggetts_007805', 'nypl_1851_1852_doggetts_007811']",0.535,"['multi_match', 'conflicting_occupation']",True
489,2,"['nypl_1851_1852_doggetts_007343', 'nypl_1851_1852_doggetts_007344']",0.945,[],False
490,2,"['nypl_1851_1852_doggetts_000928', 'nypl_1851_1852_doggetts_000929']",0.57,[],False
491,2,"['nypl_1851_1852_doggetts_001217', 'nypl_1851_1852_doggetts_001218']",0.94,[],False
492,2,"['nypl_1851_1852_doggetts_000429', 'nypl_1851_1852_doggetts_003678']",0.54,[],False
493,2,"['nypl_1851_1852_doggetts_004182', 'nypl_1851_1852_doggetts_004184']",0.555,[],False
494,2,"['nypl_1851_1852_doggetts_003256', 'nypl_1851_1852_doggetts_003257']",1.0,[],False
495,2,"['nypl_1851_1852_doggetts_003842', 'nypl_1851_1852_doggetts_003925']",0.54,[],False
496,2,"['nypl_1851_1852_doggetts_001216', 'nypl_1851_1852_doggetts_001219']",0.94,[],False
497,2,"['nypl_1851_1852_doggetts_003749', 'nypl_1851_1852_doggetts_005136']",0.56,[],False
498,2,"['nypl_1851_1852_doggetts_004435', 'nypl_1851_1852_doggetts_004436']",0.565,[],False
499,2,"['nypl_1851_1852_doggetts_001695', 'nypl_1851_1852_doggetts_002236']",0.52,[],False
500,2,"['nypl_1851_1852_doggetts_004122', 'nypl_1851_1852_doggetts_004251']",0.535,[],False
501,2,"['nypl_1851_1852_doggetts_000816', 'nypl_1851_1852_doggetts_000818']",0.57,[],False
502,2,"['nypl_1851_1852_doggetts_000835', 'nypl_1851_1852_doggetts_000844']",0.54,[],False
503,2,"['nypl_1851_1852_doggetts_001242', 'nypl_1851_1852_doggetts_001246']",0.515,[],False
504,2,"['nypl_1851_1852_doggetts_007761', 'nypl_1851_1852_doggetts_007763']",0.545,[],False
505,2,"['nypl_1851_1852_doggetts_003559', 'nypl_1851_1852_doggetts_005071']",0.535,[],False
506,3,"['nypl_1851_1852_doggetts_005647', 'nypl_1851_1852_doggetts_006038', 'nypl_1851_1852_doggetts_006039']",0.7224999999999999,['multi_match'],True
507,2,"['nypl_1851_1852_doggetts_002766', 'nypl_1851_1852_doggetts_002777']",0.565,[],False
508,3,"['nypl_1851_1852_doggetts_005234', 'nypl_1851_1852_doggetts_005269', 'nypl_1851_1852_doggetts_005273']",0.5266666666666667,['multi_match'],True
509,2,"['nypl_1851_1852_doggetts_000455', 'nypl_1851_1852_doggetts_006077']",0.545,[],False
510,2,"['nypl_1851_1852_doggetts_007906', 'nypl_1851_1852_doggetts_007907']",0.58,[],False
511,2,"['nypl_1851_1852_doggetts_007603', 'nypl_1851_1852_doggetts_007606']",0.94,[],False
512,2,"['nypl_1851_1852_doggetts_005956', 'nypl_1851_1852_doggetts_005957']",0.75,[],False
513,2,"['nypl_1851_1852_doggetts_001531', 'nypl_1851_1852_doggetts_005624']",0.545,[],False
514,2,"['nypl_1851_1852_doggetts_005462', 'nypl_1851_1852_doggetts_005546']",0.515,[],False
515,3,"['nypl_1851_1852_doggetts_006590', 'nypl_1851_1852_doggetts_006877', 'nypl_1851_1852_doggetts_006878']",0.5383333333333334,['multi_match'],True
516,2,"['nypl_1851_1852_doggetts_003457', 'nypl_1851_1852_doggetts_004052']",0.525,['conflicting_occupation'],True
517,2,"['nypl_1851_1852_doggetts_003024', 'nypl_1851_1852_doggetts_003156']",0.505,['conflicting_occupation'],True
518,2,"['nypl_1851_1852_doggetts_003782', 'nypl_1851_1852_doggetts_005143']",0.545,[],False
519,3,"['nypl_1851_1852_doggetts_001546', 'nypl_1851_1852_doggetts_005829', 'nypl_1851_1852_doggetts_006958']",0.5325,['multi_match'],True
520,2,"['nypl_1851_1852_doggetts_003189', 'nypl_1851_1852_doggetts_004289']",0.555,[],False
521,2,"['nypl_1851_1852_doggetts_004058', 'nypl_1851_1852_doggetts_004142']",0.54,[],False
522,2,"['nypl_1851_1852_doggetts_005198', 'nypl_1851_1852_doggetts_005207']",0.56,[],False
523,2,"['nypl_1851_1852_doggetts_001690', 'nypl_1851_1852_doggetts_002260']",0.52,[],False
524,2,"['nypl_1851_1852_doggetts_004264', 'nypl_1851_1852_doggetts_005178']",0.52,[],False
525,2,"['nypl_1851_1852_doggetts_005629', 'nypl_1851_1852_doggetts_005630']",0.995,[],False
526,2,"['nypl_1851_1852_doggetts_007870', 'nypl_1851_1852_doggetts_007871']",0.52,['conflicting_occupation'],True
527,2,"['nypl_1851_1852_doggetts_001756', 'nypl_1851_1852_doggetts_001786']",0.555,[],False
528,2,"['nypl_1851_1852_doggetts_001333', 'nypl_1851_1852_doggetts_001334']",0.515,[],False
529,2,"['nypl_1851_1852_doggetts_003924', 'nypl_1851_1852_doggetts_004022']",0.515,[],False
530,2,"['nypl_1851_1852_doggetts_002592', 'nypl_1851_1852_doggetts_003745']",0.52,[],False
531,2,"['nypl_1851_1852_doggetts_004377', 'nypl_1851_1852_doggetts_004380']",0.94,[],False
532,2,"['nypl_1851_1852_doggetts_005451', 'nypl_1851_1852_doggetts_005456']",0.52,[],False
533,2,"['nypl_1851_1852_doggetts_002548', 'nypl_1851_1852_doggetts_006227']",0.555,[],False
534,2,"['nypl_1851_1852_doggetts_006980', 'nypl_1851_1852_doggetts_007025']",0.555,[],False
535,2,"['nypl_1851_1852_doggetts_006126', 'nypl_1851_1852_doggetts_006127']",0.555,[],False
536,2,"['nypl_1851_1852_doggetts_001574', 'nypl_1851_1852_doggetts_005816']",0.52,[],False
537,2,"['nypl_1851_1852_doggetts_004575', 'nypl_1851_1852_doggetts_004630']",0.725,[],False
538,2,"['nypl_1851_1852_doggetts_003267', 'nypl_1851_1852_doggetts_003312']",0.515,[],False
539,2,"['nypl_1851_1852_doggetts_007170', 'nypl_1851_1852_doggetts_007910']",0.53,[],False
540,2,"['nypl_1851_1852_doggetts_005385', 'nypl_1851_1852_doggetts_005387']",0.585,[],False
541,2,"['nypl_1851_1852_doggetts_003956', 'nypl_1851_1852_doggetts_004210']",0.53,[],False
542,2,"['nypl_1851_1852_doggetts_000126', 'nypl_1851_1852_doggetts_000128']",0.555,[],False
543,2,"['nypl_1851_1852_doggetts_002722', 'nypl_1851_1852_doggetts_003854']",0.965,[],False
544,3,"['nypl_1851_1852_doggetts_004848', 'nypl_1851_1852_doggetts_004849', 'nypl_1851_1852_doggetts_004854']",0.7266666666666666,"['multi_match', 'conflicting_occupation']",True
545,2,"['nypl_1851_1852_doggetts_002218', 'nypl_1851_1852_doggetts_002219']",0.54,['conflicting_occupation'],True
546,2,"['nypl_1851_1852_doggetts_006476', 'nypl_1851_1852_doggetts_006479']",0.655,[],False
